Order_Id,Name,Month,Category,Quantity,Platform,State,District,MRP,Discount_percent,Discount ,Amount,Profit,,
ORD018624,Headphones,August,Computer,5,Amazon,Telangana,Hyderabad,"? 14,490.00",15.99,16%,"? 60,865.25","? 24,640.25",,
ORD018625,Running Shoes,September,Electronics,2,Amazon,Tamil Nadu,Salem,"? 18,029.00",22.49,22%,"? 27,948.56","? 9,919.56",,
ORD018626,Desk Lamp,November,Computer,4,Meesho,Tamil Nadu,Salem,"? 16,044.00",8.84,9%,"? 58,502.84","? 26,414.84",,
ORD018627,Wireless Mouse,September,Home,5,Meesho,Maharashtra,Madurai,"? 7,875.00",21.68,22%,"? 30,838.50","? 11,151.00",,
ORD018628,Office Chair,June,Electronics,2,Amazon,Karnataka,Madurai,"? 17,592.00",18.96,19%,"? 28,513.11","? 10,921.11",,
ORD018629,Laptop Bag,February,Fashion,3,Amazon,Maharashtra,Chennai,"? 4,262.00",17.35,17%,"? 10,567.63","? 4,174.63",,
ORD018630,Sofa Cover,May,Computer,4,Amazon,Kerala,Warangal,"? 1,442.00",26.01,26%,"? 4,267.74","? 1,383.74",,
ORD018631,Power Bank,September,Electronics,3,Amazon,Telangana,Pune,"? 8,584.00",29.84,30%,"? 18,067.60","? 5,191.60",,
ORD018632,T-shirt,April,Electronics,2,Flipkart,Maharashtra,Pune,"? 16,485.00",26.28,26%,"? 24,305.48","? 7,820.48",,
ORD018633,Office Chair,April,Home,3,Meesho,Telangana,Warangal,"? 11,511.00",9.4,9%,"? 31,286.90","? 14,020.40",,
ORD018634,Mixer Grinder,November,Electronics,5,Flipkart,Telangana,Kochi,"? 13,209.00",26.7,27%,"? 48,410.99","? 15,388.49",,
ORD018635,USB Cable,December,Electronics,4,Flipkart,Maharashtra,Salem,"? 10,339.00",24.55,25%,"? 31,203.10","? 10,525.10",,
ORD018636,Mobile Charger,January,Electronics,5,Amazon,Karnataka,Hyderabad,"? 9,092.00",14.42,14%,"? 38,904.67","? 16,174.67",,
ORD018637,Gaming Keyboard,April,Home,3,Flipkart,Telangana,Pune,"? 12,796.00",26.1,26%,"? 28,368.73","? 9,174.73",,
ORD018638,Tablet Stand,June,Computer,1,Meesho,Telangana,Pune,"? 19,914.00",9.84,10%,"? 17,954.46","? 7,997.46",,
ORD018639,Tablet Stand,March,Home,2,Amazon,Maharashtra,Kochi,"? 5,504.00",29.13,29%,"? 7,801.37","? 2,297.37",,
ORD018640,Jeans,March,Home,3,Meesho,Telangana,Kochi,"? 10,000.00",24.57,25%,"? 22,629.00","? 7,629.00",,
ORD018641,Headphones,October,Fashion,5,Meesho,Telangana,Madurai,"? 3,890.00",25.64,26%,"? 14,463.02","? 4,738.02",,
ORD018642,Mobile Charger,June,Computer,2,Amazon,Telangana,Salem,"? 10,580.00",20.97,21%,"? 16,722.75","? 6,142.75",,
ORD018643,Laptop Bag,January,Computer,3,Amazon,Telangana,Salem,"? 17,138.00",21.37,21%,"? 40,426.83","? 14,719.83",,
ORD018644,USB Cable,April,Computer,5,Meesho,Kerala,Bangalore,"? 7,077.00",14.8,15%,"? 30,148.02","? 12,455.52",,
ORD018645,Smart Watch,June,Fashion,1,Flipkart,Telangana,Hyderabad,"? 11,753.00",17.83,18%,"? 9,657.44","? 3,780.94",,
ORD018646,Mobile Charger,December,Computer,3,Meesho,Telangana,Madurai,"? 19,159.00",19.02,19%,"? 46,544.87","? 17,806.37",,
ORD018647,Gaming Keyboard,April,Computer,1,Amazon,Kerala,Salem,"? 12,869.00",6.29,6%,"? 12,059.54","? 5,625.04",,
ORD018648,Mobile Charger,December,Computer,2,Flipkart,Tamil Nadu,Bangalore,"? 9,940.00",15.68,16%,"? 16,762.82","? 6,822.82",,
ORD018649,USB Cable,June,Fashion,4,Amazon,Telangana,Warangal,"? 12,505.00",20.55,21%,"? 39,740.89","? 14,730.89",,
ORD018650,Headphones,August,Electronics,1,Flipkart,Tamil Nadu,Hyderabad,"? 2,635.00",13.22,13%,"? 2,286.65",? 969.15,,
ORD018651,Running Shoes,January,Computer,4,Meesho,Telangana,Chennai,"? 17,773.00",19.16,19%,"? 57,470.77","? 21,924.77",,
ORD018652,Sofa Cover,June,Computer,5,Amazon,Tamil Nadu,Chennai,"? 5,723.00",22.36,22%,"? 22,216.69","? 7,909.19",,
ORD018653,Sofa Cover,February,Computer,3,Amazon,Tamil Nadu,Kochi,"? 9,525.00",13.39,13%,"? 24,748.81","? 10,461.31",,
ORD018654,Smart Watch,April,Home,5,Meesho,Karnataka,Kochi,"? 6,586.00",19.42,19%,"? 26,534.99","? 10,069.99",,
ORD018655,Mobile Charger,May,Home,5,Meesho,Maharashtra,Pune,"? 15,515.00",21.34,21%,"? 61,020.50","? 22,233.00",,
ORD018656,Bluetooth Speaker,September,Electronics,5,Meesho,Tamil Nadu,Chennai,"? 11,065.00",7.65,8%,"? 51,092.64","? 23,430.14",,
ORD018657,Smart Watch,July,Home,5,Meesho,Telangana,Chennai,"? 15,273.00",27.79,28%,"? 55,143.17","? 16,960.67",,
ORD018658,T-shirt,May,Fashion,5,Meesho,Telangana,Pune,? 383.00,8.82,9%,"? 1,746.10",? 788.60,,
ORD018659,Sofa Cover,March,Fashion,3,Amazon,Telangana,Hyderabad,"? 2,770.00",6.15,6%,"? 7,798.94","? 3,643.94",,
ORD018660,Desk Lamp,August,Computer,4,Flipkart,Telangana,Kochi,"? 11,135.00",10.72,11%,"? 39,765.31","? 17,495.31",,
ORD018661,USB Cable,May,Fashion,5,Flipkart,Karnataka,Kochi,"? 15,166.00",19.38,19%,"? 61,134.15","? 23,219.15",,
ORD018662,Tablet Stand,September,Electronics,3,Amazon,Kerala,Kochi,"? 4,319.00",23.63,24%,"? 9,895.26","? 3,416.76",,
ORD018663,Mixer Grinder,February,Computer,3,Flipkart,Tamil Nadu,Salem,"? 9,947.00",22.13,22%,"? 23,237.19","? 8,316.69",,
ORD018664,Laptop Bag,November,Electronics,4,Amazon,Tamil Nadu,Bangalore,"? 5,871.00",20.7,21%,"? 18,622.81","? 6,880.81",,
ORD018665,Smart Watch,July,Home,3,Amazon,Telangana,Madurai,"? 6,229.00",23.33,23%,"? 14,327.32","? 4,983.82",,
ORD018666,Desk Lamp,April,Computer,2,Amazon,Karnataka,Warangal,"? 14,982.00",12.2,12%,"? 26,308.39","? 11,326.39",,
ORD018667,Running Shoes,August,Computer,4,Amazon,Kerala,Warangal,"? 6,610.00",28.08,28%,"? 19,015.65","? 5,795.65",,
ORD018668,Water Bottle,August,Home,4,Amazon,Telangana,Salem,"? 3,404.00",17.67,18%,"? 11,210.05","? 4,402.05",,
ORD018669,T-shirt,November,Computer,1,Amazon,Maharashtra,Warangal,"? 14,017.00",20.22,20%,"? 11,182.76","? 4,174.26",,
ORD018670,Sofa Cover,December,Electronics,5,Meesho,Telangana,Pune,"? 3,457.00",7.32,7%,"? 16,019.74","? 7,377.24",,
ORD018671,Office Chair,October,Electronics,4,Flipkart,Telangana,Kochi,"? 16,739.00",8.73,9%,"? 61,110.74","? 27,632.74",,
ORD018672,Jeans,June,Fashion,3,Meesho,Karnataka,Chennai,"? 6,509.00",28.73,29%,"? 13,916.89","? 4,153.39",,
ORD018673,Backpack,April,Fashion,4,Flipkart,Kerala,Chennai,"? 3,874.00",23.31,23%,"? 11,883.88","? 4,135.88",,
ORD018674,Bluetooth Speaker,October,Home,2,Amazon,Maharashtra,Madurai,"? 2,363.00",20,20%,"? 3,780.80","? 1,417.80",,
ORD018675,Headphones,November,Home,4,Amazon,Kerala,Chennai,"? 15,669.00",10.49,10%,"? 56,101.29","? 24,763.29",,
ORD018676,T-shirt,September,Fashion,1,Meesho,Karnataka,Chennai,"? 4,050.00",25.5,26%,"? 3,017.25",? 992.25,,
ORD018677,Wireless Mouse,October,Computer,5,Meesho,Tamil Nadu,Madurai,"? 16,031.00",28.56,29%,"? 57,262.73","? 17,185.23",,
ORD018678,Backpack,September,Electronics,3,Meesho,Maharashtra,Pune,"? 6,047.00",19.57,20%,"? 14,590.81","? 5,520.31",,
ORD018679,Sofa Cover,April,Fashion,2,Meesho,Kerala,Kochi,"? 18,851.00",8.97,9%,"? 34,320.13","? 15,469.13",,
ORD018680,USB Cable,August,Computer,3,Flipkart,Maharashtra,Madurai,"? 15,012.00",9.89,10%,"? 40,581.94","? 18,063.94",,
ORD018681,Running Shoes,April,Electronics,1,Amazon,Telangana,Pune,"? 8,784.00",22.26,22%,"? 6,828.68","? 2,436.68",,
ORD018682,Backpack,December,Home,4,Amazon,Telangana,Hyderabad,"? 9,692.00",18.89,19%,"? 31,444.72","? 12,060.72",,
ORD018683,Power Bank,January,Computer,3,Amazon,Kerala,Salem,"? 4,939.00",19.52,20%,"? 11,924.72","? 4,516.22",,
ORD018684,Backpack,January,Home,4,Meesho,Kerala,Salem,"? 19,544.00",14.79,15%,"? 66,613.77","? 27,525.77",,
ORD018685,Tablet Stand,May,Computer,2,Meesho,Maharashtra,Salem,"? 15,493.00",21.29,21%,"? 24,389.08","? 8,896.08",,
ORD018686,Sofa Cover,October,Home,3,Amazon,Maharashtra,Kochi,"? 8,642.00",23.11,23%,"? 19,934.50","? 6,971.50",,
ORD018687,Smart Watch,November,Computer,3,Flipkart,Telangana,Madurai,"? 15,792.00",6.94,7%,"? 44,088.11","? 20,400.11",,
ORD018688,Desk Lamp,August,Home,3,Flipkart,Kerala,Hyderabad,"? 6,910.00",25.55,26%,"? 15,433.49","? 5,068.49",,
ORD018689,Water Bottle,December,Home,5,Flipkart,Karnataka,Pune,"? 5,336.00",24.39,24%,"? 20,172.75","? 6,832.75",,
ORD018690,Water Bottle,May,Home,4,Meesho,Karnataka,Pune,"? 19,163.00",23.36,23%,"? 58,746.09","? 20,420.09",,
ORD018691,Gaming Keyboard,January,Home,3,Amazon,Telangana,Warangal,"? 4,698.00",24.87,25%,"? 10,588.82","? 3,541.82",,
ORD018692,Headphones,September,Computer,2,Meesho,Maharashtra,Madurai,"? 3,961.00",14.04,14%,"? 6,809.75","? 2,848.75",,
ORD018693,Mixer Grinder,February,Home,5,Meesho,Karnataka,Salem,"? 6,691.00",5.57,6%,"? 31,591.56","? 14,864.06",,
ORD018694,LED Bulb,February,Fashion,2,Flipkart,Maharashtra,Warangal,"? 16,520.00",25.11,25%,"? 24,743.66","? 8,223.66",,
ORD018695,Running Shoes,March,Home,1,Meesho,Kerala,Madurai,"? 14,740.00",7.65,8%,"? 13,612.39","? 6,242.39",,
ORD018696,USB Cable,November,Fashion,4,Amazon,Maharashtra,Pune,"? 4,699.00",24.97,25%,"? 14,102.64","? 4,704.64",,
ORD018697,Jeans,May,Electronics,3,Meesho,Maharashtra,Pune,"? 16,311.00",7.91,8%,"? 45,062.40","? 20,595.90",,
ORD018698,Office Chair,August,Computer,1,Amazon,Kerala,Warangal,"? 17,491.00",24.4,24%,"? 13,223.20","? 4,477.70",,
ORD018699,Office Chair,June,Computer,1,Meesho,Telangana,Chennai,"? 3,262.00",23.31,23%,"? 2,501.63",? 870.63,,
ORD018700,Mobile Charger,August,Home,5,Meesho,Tamil Nadu,Pune,"? 4,056.00",23.22,23%,"? 15,570.98","? 5,430.98",,
ORD018701,Desk Lamp,February,Computer,1,Amazon,Maharashtra,Hyderabad,"? 4,220.00",13.32,13%,"? 3,657.90","? 1,547.90",,
ORD018702,Bluetooth Speaker,November,Computer,4,Flipkart,Maharashtra,Warangal,"? 13,742.00",11.26,11%,"? 48,778.60","? 21,294.60",,
ORD018703,Tablet Stand,November,Fashion,4,Flipkart,Kerala,Chennai,"? 5,129.00",14.7,15%,"? 17,500.15","? 7,242.15",,
ORD018704,Tablet Stand,March,Computer,2,Amazon,Telangana,Bangalore,"? 3,480.00",29.91,30%,"? 4,878.26","? 1,398.26",,
ORD018705,Sofa Cover,August,Computer,2,Flipkart,Tamil Nadu,Kochi,"? 11,240.00",27.53,28%,"? 16,291.26","? 5,051.26",,
ORD018706,Desk Lamp,November,Computer,2,Amazon,Telangana,Salem,"? 11,967.00",9.52,10%,"? 21,655.48","? 9,688.48",,
ORD018707,LED Bulb,May,Home,2,Meesho,Telangana,Bangalore,"? 8,392.00",29.31,29%,"? 11,864.61","? 3,472.61",,
ORD018708,Power Bank,March,Electronics,5,Flipkart,Karnataka,Hyderabad,"? 15,336.00",26.31,26%,"? 56,505.49","? 18,165.49",,
ORD018709,Backpack,March,Computer,2,Flipkart,Tamil Nadu,Kochi,? 648.00,6.15,6%,"? 1,216.30",? 568.30,,
ORD018710,Gaming Keyboard,January,Home,2,Amazon,Telangana,Madurai,"? 4,471.00",19.9,20%,"? 7,162.54","? 2,691.54",,
ORD018711,Water Bottle,March,Home,4,Meesho,Tamil Nadu,Hyderabad,"? 1,104.00",14.62,15%,"? 3,770.38","? 1,562.38",,
ORD018712,USB Cable,June,Home,2,Amazon,Maharashtra,Salem,"? 19,050.00",28.72,29%,"? 27,157.68","? 8,107.68",,
ORD018713,LED Bulb,April,Fashion,3,Meesho,Karnataka,Kochi,"? 4,767.00",11.9,12%,"? 12,599.18","? 5,448.68",,
ORD018714,Mobile Charger,August,Electronics,3,Amazon,Karnataka,Kochi,"? 10,787.00",15.66,16%,"? 27,293.27","? 11,112.77",,
ORD018715,Mixer Grinder,December,Fashion,3,Amazon,Telangana,Kochi,"? 12,812.00",28.88,29%,"? 27,335.68","? 8,117.68",,
ORD018716,Wireless Mouse,January,Electronics,2,Amazon,Kerala,Madurai,"? 15,067.00",23.29,23%,"? 23,115.79","? 8,048.79",,
ORD018717,Mixer Grinder,October,Fashion,1,Flipkart,Karnataka,Chennai,"? 14,683.00",15.57,16%,"? 12,396.86","? 5,055.36",,
ORD018718,Jeans,January,Electronics,4,Meesho,Tamil Nadu,Chennai,? 818.00,16.21,16%,"? 2,741.61","? 1,105.61",,
ORD018719,Gaming Keyboard,May,Electronics,4,Meesho,Maharashtra,Madurai,"? 7,270.00",17.25,17%,"? 24,063.70","? 9,523.70",,
ORD018720,Power Bank,April,Fashion,4,Amazon,Telangana,Chennai,"? 11,683.00",18.57,19%,"? 38,053.87","? 14,687.87",,
ORD018721,Backpack,May,Computer,2,Amazon,Maharashtra,Pune,? 287.00,13.75,14%,? 495.08,? 208.08,,
ORD018722,Jeans,February,Computer,5,Flipkart,Maharashtra,Salem,"? 6,429.00",18.08,18%,"? 26,333.18","? 10,260.68",,
ORD018723,LED Bulb,April,Home,1,Meesho,Maharashtra,Pune,"? 13,324.00",9.54,10%,"? 12,052.89","? 5,390.89",,
ORD018724,LED Bulb,July,Home,4,Amazon,Maharashtra,Kochi,? 756.00,14.35,14%,"? 2,590.06","? 1,078.06",,
ORD018725,Desk Lamp,March,Electronics,4,Meesho,Kerala,Kochi,"? 2,431.00",24.34,24%,"? 7,357.18","? 2,495.18",,
ORD018726,Desk Lamp,December,Fashion,4,Meesho,Maharashtra,Madurai,"? 9,976.00",24.91,25%,"? 29,963.91","? 10,011.91",,
ORD018727,USB Cable,February,Electronics,3,Meesho,Kerala,Pune,"? 18,539.00",16.59,17%,"? 46,390.14","? 18,581.64",,
ORD018728,Gaming Keyboard,July,Home,4,Amazon,Karnataka,Kochi,"? 6,702.00",11.26,11%,"? 23,789.42","? 10,385.42",,
ORD018729,Tablet Stand,December,Electronics,5,Meesho,Karnataka,Bangalore,"? 13,929.00",24.06,24%,"? 52,888.41","? 18,065.91",,
ORD018730,Mixer Grinder,November,Home,5,Flipkart,Tamil Nadu,Warangal,"? 16,586.00",23.38,23%,"? 63,540.97","? 22,075.97",,
ORD018731,Jeans,January,Electronics,5,Amazon,Tamil Nadu,Chennai,"? 3,414.00",13.39,13%,"? 14,784.33","? 6,249.33",,
ORD018732,Smart Watch,October,Fashion,2,Meesho,Kerala,Kochi,"? 5,149.00",22.92,23%,"? 7,937.70","? 2,788.70",,
ORD018733,Sofa Cover,January,Computer,4,Amazon,Tamil Nadu,Kochi,"? 19,774.00",28.45,28%,"? 56,593.19","? 17,045.19",,
ORD018734,Backpack,July,Electronics,4,Flipkart,Telangana,Madurai,"? 14,430.00",14.88,15%,"? 49,131.26","? 20,271.26",,
ORD018735,Running Shoes,November,Home,2,Amazon,Telangana,Pune,"? 15,307.00",10.79,11%,"? 27,310.75","? 12,003.75",,
ORD018736,Tablet Stand,March,Electronics,3,Meesho,Maharashtra,Bangalore,"? 10,450.00",22.26,22%,"? 24,371.49","? 8,696.49",,
ORD018737,Headphones,August,Computer,1,Meesho,Kerala,Pune,"? 15,119.00",25.59,26%,"? 11,250.05","? 3,690.55",,
ORD018738,Mobile Charger,January,Fashion,2,Amazon,Karnataka,Pune,"? 19,326.00",15.8,16%,"? 32,544.98","? 13,218.98",,
ORD018739,Gaming Keyboard,November,Home,2,Meesho,Telangana,Hyderabad,"? 5,897.00",25.68,26%,"? 8,765.30","? 2,868.30",,
ORD018740,Gaming Keyboard,December,Home,2,Flipkart,Karnataka,Pune,"? 15,090.00",24,24%,"? 22,936.80","? 7,846.80",,
ORD018741,Running Shoes,June,Electronics,4,Amazon,Tamil Nadu,Madurai,"? 2,869.00",19.73,20%,"? 9,211.79","? 3,473.79",,
ORD018742,Gaming Keyboard,April,Electronics,4,Amazon,Maharashtra,Kochi,"? 15,773.00",5.14,5%,"? 59,849.07","? 28,303.07",,
ORD018743,Laptop Bag,August,Fashion,2,Amazon,Telangana,Salem,? 731.00,5.89,6%,"? 1,375.89",? 644.89,,
ORD018744,Headphones,October,Home,2,Amazon,Kerala,Salem,"? 6,521.00",22.02,22%,"? 10,170.15","? 3,649.15",,
ORD018745,USB Cable,February,Fashion,2,Amazon,Maharashtra,Bangalore,"? 9,459.00",10.09,10%,"? 17,009.17","? 7,550.17",,
ORD018746,Water Bottle,March,Home,5,Meesho,Kerala,Bangalore,"? 14,244.00",26.12,26%,"? 52,617.34","? 17,007.34",,
ORD018747,Backpack,December,Computer,1,Meesho,Karnataka,Salem,"? 8,159.00",19.26,19%,"? 6,587.58","? 2,508.08",,
ORD018748,Jeans,December,Computer,1,Meesho,Maharashtra,Warangal,"? 2,823.00",14.79,15%,"? 2,405.48",? 993.98,,
ORD018749,Mobile Charger,April,Computer,2,Amazon,Maharashtra,Chennai,"? 18,541.00",27.82,28%,"? 26,765.79","? 8,224.79",,
ORD018750,Office Chair,January,Fashion,3,Meesho,Tamil Nadu,Madurai,"? 11,768.00",19.86,20%,"? 28,292.63","? 10,640.63",,
ORD018751,Gaming Keyboard,October,Computer,3,Flipkart,Maharashtra,Warangal,"? 15,591.00",5.92,6%,"? 44,004.04","? 20,617.54",,
ORD018752,Mixer Grinder,April,Electronics,5,Meesho,Kerala,Chennai,"? 18,084.00",28.89,29%,"? 64,297.66","? 19,087.66",,
ORD018753,Wireless Mouse,April,Electronics,5,Meesho,Kerala,Bangalore,"? 3,919.00",5.26,5%,"? 18,564.30","? 8,766.80",,
ORD018754,Jeans,October,Electronics,1,Meesho,Maharashtra,Kochi,"? 19,808.00",29.17,29%,"? 14,030.01","? 4,126.01",,
ORD018755,Headphones,March,Computer,3,Amazon,Maharashtra,Madurai,"? 9,021.00",25.05,25%,"? 20,283.72","? 6,752.22",,
ORD018756,Tablet Stand,August,Electronics,1,Flipkart,Tamil Nadu,Chennai,"? 16,376.00",22.32,22%,"? 12,720.88","? 4,532.88",,
ORD018757,Office Chair,October,Fashion,1,Meesho,Karnataka,Hyderabad,"? 15,132.00",19.07,19%,"? 12,246.33","? 4,680.33",,
ORD018758,Office Chair,May,Home,5,Flipkart,Karnataka,Pune,"? 5,374.00",26,26%,"? 19,883.80","? 6,448.80",,
ORD018759,Gaming Keyboard,September,Computer,1,Amazon,Maharashtra,Chennai,"? 3,860.00",12.7,13%,"? 3,369.78","? 1,439.78",,
ORD018760,Gaming Keyboard,November,Computer,2,Amazon,Telangana,Kochi,"? 5,043.00",24.47,24%,"? 7,617.96","? 2,574.96",,
ORD018761,LED Bulb,June,Electronics,3,Flipkart,Tamil Nadu,Madurai,"? 13,700.00",20.24,20%,"? 32,781.36","? 12,231.36",,
ORD018762,Laptop Bag,May,Fashion,3,Flipkart,Telangana,Warangal,"? 7,435.00",20.79,21%,"? 17,667.79","? 6,515.29",,
ORD018763,Gaming Keyboard,April,Electronics,5,Meesho,Maharashtra,Warangal,"? 15,942.00",12.34,12%,"? 69,873.79","? 30,018.79",,
ORD018764,Bluetooth Speaker,April,Fashion,2,Amazon,Tamil Nadu,Kochi,"? 2,113.00",7.97,8%,"? 3,889.19","? 1,776.19",,
ORD018765,Wireless Mouse,December,Fashion,5,Meesho,Karnataka,Warangal,"? 3,809.00",8.48,8%,"? 17,429.98","? 7,907.48",,
ORD018766,Running Shoes,January,Home,1,Meesho,Karnataka,Hyderabad,"? 9,040.00",25.14,25%,"? 6,767.34","? 2,247.34",,
ORD018767,Tablet Stand,February,Home,1,Meesho,Tamil Nadu,Kochi,"? 5,757.00",26.53,27%,"? 4,229.67","? 1,351.17",,
ORD018768,USB Cable,July,Electronics,2,Flipkart,Kerala,Pune,"? 10,800.00",9.93,10%,"? 19,455.12","? 8,655.12",,
ORD018769,Water Bottle,November,Computer,3,Amazon,Karnataka,Hyderabad,"? 10,805.00",18.87,19%,"? 26,298.29","? 10,090.79",,
ORD018770,USB Cable,November,Electronics,5,Meesho,Kerala,Salem,"? 15,157.00",13.86,14%,"? 65,281.20","? 27,388.70",,
ORD018771,Sofa Cover,May,Computer,4,Flipkart,Karnataka,Pune,"? 2,916.00",13.52,14%,"? 10,087.03","? 4,255.03",,
ORD018772,Laptop Bag,December,Fashion,5,Flipkart,Maharashtra,Madurai,"? 14,745.00",19.57,20%,"? 59,297.02","? 22,434.52",,
ORD018773,Water Bottle,September,Home,3,Meesho,Karnataka,Salem,"? 9,965.00",10.72,11%,"? 26,690.26","? 11,742.76",,
ORD018774,Laptop Bag,November,Fashion,3,Amazon,Telangana,Warangal,"? 17,561.00",25.14,25%,"? 39,438.49","? 13,096.99",,
ORD018775,Power Bank,April,Electronics,5,Amazon,Karnataka,Chennai,"? 11,479.00",11.6,12%,"? 50,737.18","? 22,039.68",,
ORD018776,Mobile Charger,February,Electronics,3,Amazon,Maharashtra,Chennai,"? 6,243.00",8.66,9%,"? 17,107.07","? 7,742.57",,
ORD018777,Bluetooth Speaker,April,Fashion,3,Meesho,Telangana,Salem,"? 6,172.00",24.46,24%,"? 13,986.99","? 4,728.99",,
ORD018778,Laptop Bag,September,Computer,5,Amazon,Tamil Nadu,Salem,"? 12,405.00",17.69,18%,"? 51,052.78","? 20,040.28",,
ORD018779,Desk Lamp,July,Home,2,Meesho,Maharashtra,Hyderabad,"? 16,585.00",16.5,17%,"? 27,696.95","? 11,111.95",,
ORD018780,Jeans,April,Electronics,1,Amazon,Karnataka,Madurai,"? 12,904.00",15.86,16%,"? 10,857.43","? 4,405.43",,
ORD018781,Jeans,August,Home,4,Meesho,Maharashtra,Salem,"? 14,823.00",5.53,6%,"? 56,013.15","? 26,367.15",,
ORD018782,Wireless Mouse,May,Electronics,1,Meesho,Maharashtra,Madurai,"? 5,328.00",23.6,24%,"? 4,070.59","? 1,406.59",,
ORD018783,Water Bottle,July,Fashion,2,Meesho,Tamil Nadu,Kochi,"? 5,106.00",9.7,10%,"? 9,221.44","? 4,115.44",,
ORD018784,Laptop Bag,August,Electronics,2,Amazon,Telangana,Kochi,"? 12,239.00",25.11,25%,"? 18,331.57","? 6,092.57",,
ORD018785,USB Cable,February,Home,1,Flipkart,Karnataka,Pune,"? 4,189.00",7.41,7%,"? 3,878.60","? 1,784.10",,
ORD018786,T-shirt,November,Fashion,4,Meesho,Karnataka,Warangal,"? 14,699.00",5.24,5%,"? 55,715.09","? 26,317.09",,
ORD018787,Headphones,October,Computer,3,Meesho,Karnataka,Hyderabad,"? 7,123.00",7.31,7%,"? 19,806.93","? 9,122.43",,
ORD018788,Laptop Bag,January,Electronics,2,Amazon,Maharashtra,Warangal,"? 16,117.00",15.6,16%,"? 27,205.50","? 11,088.50",,
ORD018789,Smart Watch,March,Home,4,Flipkart,Maharashtra,Warangal,"? 16,348.00",7.23,7%,"? 60,664.16","? 27,968.16",,
ORD018790,Running Shoes,July,Fashion,4,Amazon,Telangana,Chennai,"? 4,222.00",6.23,6%,"? 15,835.88","? 7,391.88",,
ORD018791,Laptop Bag,September,Electronics,1,Meesho,Kerala,Salem,"? 8,500.00",21.59,22%,"? 6,664.85","? 2,414.85",,
ORD018792,Sofa Cover,December,Electronics,5,Flipkart,Tamil Nadu,Salem,"? 12,943.00",25.25,25%,"? 48,374.46","? 16,016.96",,
ORD018793,Running Shoes,September,Electronics,4,Flipkart,Tamil Nadu,Kochi,"? 2,431.00",17.78,18%,"? 7,995.07","? 3,133.07",,
ORD018794,Mobile Charger,January,Fashion,1,Meesho,Telangana,Salem,"? 19,467.00",22.95,23%,"? 14,999.32","? 5,265.82",,
ORD018795,Headphones,May,Fashion,3,Amazon,Karnataka,Madurai,"? 15,684.00",28.61,29%,"? 33,590.42","? 10,064.42",,
ORD018796,Smart Watch,March,Home,3,Meesho,Tamil Nadu,Madurai,"? 6,338.00",27.57,28%,"? 13,771.84","? 4,264.84",,
ORD018797,Water Bottle,August,Computer,1,Amazon,Kerala,Warangal,"? 17,165.00",6.19,6%,"? 16,102.49","? 7,519.99",,
ORD018798,Sofa Cover,July,Electronics,5,Amazon,Kerala,Salem,"? 9,177.00",20.44,20%,"? 36,506.11","? 13,563.61",,
ORD018799,Water Bottle,August,Electronics,1,Meesho,Telangana,Warangal,"? 7,788.00",11.92,12%,"? 6,859.67","? 2,965.67",,
ORD018800,Backpack,November,Fashion,2,Meesho,Karnataka,Bangalore,"? 11,260.00",8.44,8%,"? 20,619.31","? 9,359.31",,
ORD018801,Bluetooth Speaker,July,Electronics,2,Amazon,Maharashtra,Hyderabad,"? 18,289.00",16.72,17%,"? 30,462.16","? 12,173.16",,
ORD018802,Headphones,April,Home,4,Meesho,Tamil Nadu,Kochi,"? 13,480.00",23.56,24%,"? 41,216.45","? 14,256.45",,
ORD018803,Backpack,January,Home,1,Amazon,Maharashtra,Salem,"? 4,833.00",6.91,7%,"? 4,499.04","? 2,082.54",,
ORD018804,Laptop Bag,September,Electronics,3,Amazon,Maharashtra,Kochi,"? 17,905.00",19.27,19%,"? 43,364.12","? 16,506.62",,
ORD018805,Backpack,December,Computer,3,Meesho,Karnataka,Madurai,"? 15,930.00",25.57,26%,"? 35,570.10","? 11,675.10",,
ORD018806,Sofa Cover,June,Fashion,4,Meesho,Karnataka,Bangalore,"? 9,444.00",26.42,26%,"? 27,795.58","? 8,907.58",,
ORD018807,Headphones,December,Electronics,5,Flipkart,Karnataka,Warangal,"? 8,709.00",27.48,27%,"? 31,578.83","? 9,806.33",,
ORD018808,Power Bank,May,Fashion,3,Amazon,Karnataka,Hyderabad,"? 8,314.00",11.31,11%,"? 22,121.06","? 9,650.06",,
ORD018809,Bluetooth Speaker,October,Fashion,5,Flipkart,Karnataka,Bangalore,"? 13,670.00",26.06,26%,"? 50,537.99","? 16,362.99",,
ORD018810,Water Bottle,April,Fashion,2,Flipkart,Telangana,Hyderabad,"? 2,178.00",14.31,14%,"? 3,732.66","? 1,554.66",,
ORD018811,Laptop Bag,October,Home,4,Amazon,Telangana,Bangalore,"? 17,413.00",15.99,16%,"? 58,514.65","? 23,688.65",,
ORD018812,Office Chair,January,Computer,4,Meesho,Karnataka,Pune,"? 2,268.00",22.99,23%,"? 6,986.35","? 2,450.35",,
ORD018813,Wireless Mouse,May,Electronics,4,Flipkart,Maharashtra,Salem,"? 13,603.00",17.96,18%,"? 44,639.60","? 17,433.60",,
ORD018814,Mobile Charger,September,Fashion,2,Meesho,Kerala,Pune,"? 13,837.00",28.1,28%,"? 19,897.61","? 6,060.61",,
